"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","label"
0.42,0.987012987012987,0.1,0.59,0.15,0.12,0.66,0,1,0.38,0.98,0.84,0.49,1,0,0.75,1
0.68,1,0.23,0.8,0,0.4,0.19,0,0.7,0.05,1,0.42,1,0.86,0.57,0.93,1
0.45,1,0.1,0.66,0,0.26,0.31,0,0.75,0.29,1,0.66,0.72,0.95,0.24,0.74,1
0.2,0.935064935064935,0.1,0.37,0.38,0,0.78,0.11,1,0.57,0.73,1,0.33,0.96,0,0.62,1
0.58,1,0.11,0.6,0,0.1,0.62,0,1,0.44,0.96,0.94,0.33,0.97,0.1,0.49,1
0.27,0.909090909090909,0.07,0.49,0.15,0,0.66,0.01,1,0.41,0.91,0.87,0.39,1,0,0.68,1
0.23,1,0,0.56,0.08,0.09,0.58,0,0.98,0.31,1,0.79,0.55,0.99,0.17,0.67,1
0.58,1,0.15,0.81,0,0.34,0.32,0,0.81,0.06,1,0.49,0.77,0.92,0.29,0.94,1
1,0.155844155844156,0.94,0.76,0.62,1,0.22,0.75,0,0.37,0.18,0,0.58,0.17,0.71,0.55,1
0.23,0.961038961038961,0,0.52,0.11,0.04,0.61,0,1,0.36,0.99,0.84,0.5,1,0.05,0.77,1
0.32,0.454545454545455,0.21,0.36,0.18,0,0.7,0.08,1,0.41,0.95,0.79,0.53,1,0,0.88,1
0.19,0.597402597402597,0.14,0.18,0.45,0,0.83,0.27,1,0.73,0.67,1,0.24,0.86,0,0.47,1
0.47,0.727272727272727,0.16,0.68,0,0.3,0.27,0,0.74,0.12,1,0.46,0.94,0.86,0.51,1,1
0.38,0.987012987012987,0,0.55,0.05,0.01,0.7,0,1,0.49,0.78,1,0.23,0.84,0.13,0.3,1
0.27,0.922077922077922,0.15,0.45,0.36,0,0.82,0.07,1,0.52,0.81,0.98,0.32,1,0,0.62,1
0.03,0.948051948051948,0,0.45,0.16,0,0.67,0.08,1,0.46,0.98,0.93,0.48,1,0.14,0.67,1
0.58,1,0.17,0.78,0,0.37,0.18,0,0.7,0.04,1,0.38,0.83,0.78,0.35,0.83,1
0.11,0.922077922077922,0,0.48,0.23,0.06,0.72,0,1,0.36,0.84,0.8,0.39,1,0.05,0.69,1
0.56,0.987012987012987,0.18,0.67,0,0.27,0.33,0,0.84,0.22,1,0.61,0.82,0.99,0.32,1,1
0.87,0.649350649350649,0.57,1,0.12,0.87,0,0.41,0.27,0.04,0.73,0,1,0.38,0.94,0.67,1
0.33,0.844155844155844,0,0.51,0.05,0,0.69,0.04,1,0.5,0.85,1,0.28,0.89,0.11,0.39,1
0.49,0.896103896103896,0.08,0.61,0,0.16,0.56,0,0.97,0.35,1,0.81,0.51,1,0.28,0.6,1
0.12,0.480519480519481,0,0.28,0.29,0,0.74,0.1,1,0.41,0.94,0.79,0.56,1,0.16,0.84,1
0.19,0.753246753246753,0,0.39,0.22,0,0.77,0.17,1,0.57,0.85,1,0.33,0.98,0.28,0.56,1
0.4,0.922077922077922,0,0.51,0.06,0,0.71,0.05,1,0.52,0.77,1,0.18,0.82,0.06,0.32,1
0.26,0.974025974025974,0.14,0.82,0,0.37,0.32,0,0.91,0.14,1,0.59,0.71,1,0.25,0.99,1
0.16,0.675324675324675,0,0.41,0.27,0.05,0.77,0,1,0.37,0.85,0.78,0.43,1,0.07,0.71,1
0.32,0.844155844155844,0.11,0.55,0.17,0.09,0.72,0,1,0.4,0.91,0.86,0.37,1,0,0.67,1
0.27,1,0,0.66,0.06,0.28,0.45,0,1,0.2,1,0.57,0.76,0.92,0.21,0.9,1
0.61,0.961038961038961,0.21,0.9,0,0.43,0.22,0,0.73,0.12,1,0.55,0.78,1,0.26,0.94,1
0.27,0.948051948051948,0,0.65,0.04,0.24,0.53,0,0.94,0.29,1,0.71,0.62,1,0.09,0.83,1
0.21,0.779220779220779,0.2,1,0,0.49,0.18,0.01,0.82,0,1,0.49,0.66,0.93,0.03,0.89,1
0.16,0.974025974025974,0.1,0.9,0,0.42,0.27,0,0.85,0.09,1,0.55,0.69,0.98,0.11,1,1
0.16,0.662337662337662,0,0.5,0.25,0,0.76,0.03,1,0.52,0.74,0.99,0.21,1,0,0.51,1
0.24,0.74025974025974,0,0.45,0.16,0,0.79,0.13,1,0.58,0.75,1,0.16,0.74,0.12,0.28,1
0.31,1,0,0.69,0,0.27,0.37,0,0.87,0.11,1,0.51,0.71,0.85,0.23,0.85,1
0.15,0.454545454545455,0,0.19,0.33,0,0.71,0.18,1,0.52,0.93,0.93,0.54,1,0.15,0.85,1
0.39,0.87012987012987,0.04,0.68,0,0.2,0.41,0,0.84,0.24,1,0.7,0.67,1,0.23,0.8,1
0.26,0.844155844155844,0,0.58,0.04,0.17,0.54,0,0.96,0.28,1,0.69,0.63,1,0.12,0.86,1
0.77,1,0.3,0.79,0,0.4,0.11,0,0.64,0.08,1,0.42,0.98,0.85,0.46,0.95,1
0.4,0.61038961038961,0.01,0.38,0,0,0.61,0.09,0.95,0.43,1,0.83,0.59,1,0.28,0.65,1
0.4,0.961038961038961,0.02,0.65,0,0.09,0.51,0,0.94,0.46,1,1,0.38,0.95,0.14,0.44,1
0.42,0.961038961038961,0.27,0.86,0,0.4,0.26,0,0.86,0.13,1,0.59,0.65,1,0.05,0.93,1
0.22,0.74025974025974,0,0.35,0.32,0,0.87,0.22,1,0.69,0.61,1,0.18,0.65,0.09,0.19,1
0.89,0.701298701298701,0.57,1,0.19,0.73,0,0.36,0.19,0,0.67,0.05,1,0.35,0.83,0.67,1
0.3,0.805194805194805,0,0.47,0.09,0.05,0.66,0,1,0.36,1,0.79,0.56,1,0.39,0.6,1
0.2,0.909090909090909,0.01,0.47,0.09,0,0.63,0,1,0.38,1,0.84,0.45,1,0,0.7,1
0.31,1,0.01,0.7,0,0.29,0.35,0,0.82,0.23,1,0.62,0.85,0.99,0.31,0.93,1
0.02,0.558441558441558,0,0.3,0.18,0,0.58,0.06,0.88,0.32,1,0.65,0.83,0.95,0.43,1,1
0.04,0.571428571428571,0,0.35,0.17,0,0.61,0.12,0.93,0.43,1,0.83,0.61,1,0.21,0.83,1
0.3,1,0,0.65,0,0.2,0.41,0,0.85,0.12,1,0.54,0.77,0.93,0.33,0.99,1
0.34,1,0,0.75,0,0.41,0.25,0.09,0.84,0,1,0.33,0.73,0.65,0.16,0.71,1
0.43,0.493506493506494,0.1,0.23,0.46,0,0.88,0.31,1,0.76,0.64,1,0.24,0.67,0,0.25,1
0.2,0.844155844155844,0,0.52,0.14,0.14,0.63,0,0.97,0.31,1,0.71,0.64,1,0.16,0.84,1
0,0.25974025974026,0.01,0.33,0.41,0,1,0.15,0.99,0.63,0.61,1,0.08,0.75,0.04,0.28,1
0.52,1,0.18,0.79,0,0.35,0.23,0,0.72,0.18,1,0.57,0.72,0.92,0.21,0.85,1
0.43,0.857142857142857,0.15,0.49,0.22,0,0.72,0.03,1,0.46,0.83,0.92,0.3,1,0,0.66,1
0.65,1,0.18,0.88,0,0.52,0.11,0.17,0.58,0,0.99,0.23,1,0.6,0.85,0.96,1
0.91,1,0.28,0.93,0,0.62,0,0.27,0.39,0,0.89,0.18,1,0.53,0.91,0.89,1
0.84,0.844155844155844,0.39,1,0.03,0.68,0,0.27,0.41,0,0.91,0.15,1,0.54,0.84,0.94,1
0.41,0.87012987012987,0.11,0.65,0,0.23,0.33,0,0.77,0.23,1,0.6,0.88,1,0.41,0.96,1
0.5,0.766233766233766,0.08,0.61,0,0.15,0.5,0,0.95,0.3,1,0.77,0.59,1,0.23,0.64,1
0.38,1,0.15,0.59,0.18,0.13,0.63,0,1,0.33,0.96,0.77,0.48,0.9,0,0.72,1
0.11,0.74025974025974,0,0.34,0.31,0,0.77,0.17,1,0.6,0.72,1,0.24,0.94,0.03,0.51,1
0.45,0.948051948051948,0.23,0.78,0,0.35,0.29,0,0.83,0.21,1,0.65,0.63,1,0.03,0.91,1
0.18,0.766233766233766,0,0.38,0.23,0,0.7,0.06,1,0.41,0.85,0.83,0.39,1,0.04,0.74,1
0.19,0.896103896103896,0,0.51,0.17,0.07,0.64,0,1,0.29,0.91,0.77,0.5,1,0.04,0.87,1
0.47,0.766233766233766,0.17,0.73,0,0.34,0.25,0,0.71,0.09,1,0.44,0.97,0.85,0.55,1,1
0.34,1,0.17,0.85,0,0.38,0.27,0,0.82,0.09,1,0.53,0.6,0.87,0.05,0.89,1
0.76,0.337662337662338,0.7,0.92,0.27,1,0,0.66,0.03,0.19,0.41,0,0.8,0.21,1,0.57,1
0.83,0.103896103896104,1,0.71,0.67,1,0.24,0.87,0,0.46,0.08,0,0.51,0,0.82,0.36,1
0.8,0.61038961038961,0.57,1,0.15,0.73,0,0.3,0.34,0,0.83,0.15,1,0.56,0.75,0.88,1
0.26,0.779220779220779,0.26,0.14,0.66,0.03,1,0.47,0.89,1,0.45,0.86,0.06,0.47,0,0,1
0.25,1,0,0.63,0.02,0.17,0.43,0,0.86,0.1,1,0.52,0.74,0.9,0.32,0.97,1
1,0.298701298701299,0.93,0.86,0.46,1,0.1,0.72,0,0.28,0.29,0,0.76,0.18,0.88,0.55,1
0.41,0.948051948051948,0.06,0.63,0,0.11,0.48,0,0.92,0.31,1,0.82,0.51,1,0.18,0.62,1
0.92,0.311688311688312,0.92,0.9,0.49,1,0.11,0.74,0,0.27,0.35,0,0.76,0.18,1,0.57,1
0.07,0.584415584415584,0.23,1,0,0.51,0.15,0.01,0.8,0,1,0.48,0.64,0.91,0.01,0.89,1
0,0.909090909090909,0.02,0.43,0.21,0,0.67,0.08,1,0.45,1,0.92,0.54,1,0.21,0.68,1
0.63,1,0.18,0.89,0,0.44,0.14,0,0.62,0.12,0.96,0.49,1,0.95,0.54,0.93,1
0.37,0.909090909090909,0.02,0.89,0,0.33,0.42,0,0.92,0.11,1,0.65,0.6,1,0.09,0.91,1
0.29,0.805194805194805,0.08,0.43,0.33,0,0.86,0.09,1,0.57,0.74,1,0.17,0.92,0,0.46,1
0.35,1,0.07,0.65,0,0.21,0.37,0,0.79,0.18,1,0.58,0.83,0.97,0.37,1,1
0.43,1,0.16,0.86,0,0.41,0.24,0,0.75,0.11,1,0.53,0.85,0.97,0.34,0.97,1
0.36,0.844155844155844,0.06,0.47,0.09,0,0.63,0.07,1,0.44,1,0.88,0.48,1,0,0.73,1
0.54,0.896103896103896,0.11,0.6,0,0.17,0.5,0,0.95,0.29,1,0.72,0.58,1,0.15,0.72,1
0.35,0.441558441558442,0,0.47,0.01,0,0.48,0.05,0.86,0.36,1,0.83,0.58,1,0.12,0.86,1
0,0.298701298701299,0.03,0.04,0.43,0,0.78,0.24,1,0.57,0.92,0.96,0.51,1,0.17,0.78,1
0.35,1,0.08,0.68,0,0.31,0.24,0,0.73,0.1,1,0.43,0.98,0.8,0.55,0.94,1
0.23,0.844155844155844,0,0.47,0.2,0.07,0.66,0,1,0.29,0.91,0.76,0.52,1,0.12,0.78,1
0.26,0.857142857142857,0.07,0.73,0,0.3,0.45,0,0.97,0.21,1,0.65,0.64,1,0.09,0.88,1
0.16,0.857142857142857,0.01,0.48,0.23,0.09,0.72,0,1,0.34,0.87,0.76,0.45,1,0,0.83,1
0.36,0.896103896103896,0.07,0.77,0,0.3,0.35,0,0.81,0.15,1,0.58,0.76,0.99,0.27,1,1
0.52,1,0.2,0.7,0,0.29,0.34,0,0.82,0.18,1,0.6,0.69,0.94,0.16,0.86,1
0.81,1,0.27,0.92,0,0.59,0.02,0.22,0.47,0,0.95,0.23,1,0.61,0.88,0.97,1
0.44,1,0.08,0.78,0,0.41,0.14,0.06,0.66,0,0.99,0.3,1,0.67,0.56,0.78,1
0.1,0.688311688311688,0,0.34,0.26,0,0.69,0.09,1,0.42,0.97,0.84,0.57,1,0.14,0.87,1
0.33,0.987012987012987,0,0.55,0.01,0.04,0.66,0,1,0.45,0.91,0.96,0.34,1,0.13,0.51,1
0.26,0.61038961038961,0.19,0.25,0.57,0,0.95,0.21,1,0.68,0.69,1,0.24,0.88,0,0.48,1
1,0.38961038961039,0.95,0.92,0.46,1,0.11,0.69,0,0.26,0.34,0,0.76,0.25,0.88,0.62,1
0.24,0.831168831168831,0.31,0.38,0.61,0,1,0.25,0.96,0.72,0.57,1,0.1,0.87,0,0.42,1
0.26,0.701298701298701,0,0.33,0.28,0,0.69,0.15,1,0.52,0.85,0.97,0.44,1,0.04,0.84,1
0.81,0.74025974025974,0.28,0.87,0,0.53,0.08,0.16,0.61,0,1,0.25,1,0.62,0.84,1,1
0.13,0.948051948051948,0,0.58,0.16,0.17,0.63,0,1,0.27,0.94,0.68,0.6,1,0.17,0.89,1
0.38,0.87012987012987,0,0.75,0,0.32,0.42,0,0.93,0.23,1,0.66,0.6,1,0.01,0.94,1
0.83,0.493506493506494,0.59,1,0.17,0.86,0,0.41,0.2,0,0.68,0.03,1,0.36,0.91,0.74,1
0.57,1,0.16,0.72,0,0.34,0.24,0,0.81,0.14,1,0.51,0.73,0.86,0.12,0.82,1
0.14,0.571428571428571,0,0.3,0.26,0,0.7,0.16,1,0.48,0.96,0.85,0.53,1,0.07,0.87,1
0.17,0.818181818181818,0.01,0.59,0.18,0.11,0.72,0,1,0.42,0.82,0.9,0.28,1,0,0.56,1
0.29,0.779220779220779,0.05,0.6,0.08,0.14,0.64,0,1,0.35,0.89,0.81,0.33,1,0,0.83,1
0.38,0.792207792207792,0.07,0.59,0,0.17,0.45,0,0.87,0.3,1,0.71,0.64,1,0.11,0.88,1
0.2,0.428571428571429,0.34,0.14,0.7,0,1,0.26,0.94,0.7,0.65,1,0.27,0.95,0,0.64,1
0.61,0.948051948051948,0.13,0.89,0,0.41,0.37,0,0.94,0.1,1,0.6,0.64,1,0.06,0.97,1
0.17,0.61038961038961,0,0.32,0.24,0,0.67,0.14,0.97,0.48,1,0.9,0.59,1,0.28,0.71,1
0.11,1,0,0.48,0.17,0,0.68,0.04,1,0.46,0.89,0.94,0.4,0.92,0.13,0.5,1
0.12,0.792207792207792,0,0.63,0.08,0.16,0.46,0,0.88,0.15,1,0.59,0.71,0.94,0.29,1,1
0.82,0.74025974025974,0.47,1,0.05,0.75,0,0.32,0.34,0,0.85,0.14,1,0.55,0.85,0.97,1
0.85,0.883116883116883,0.27,0.82,0,0.48,0.08,0.13,0.64,0,1,0.3,0.95,0.66,0.73,1,1
0.14,0.909090909090909,0.01,0.8,0,0.37,0.31,0,0.86,0.21,1,0.62,0.69,0.99,0.06,1,1
0.35,0.74025974025974,0,0.46,0.06,0.02,0.57,0,0.95,0.33,1,0.79,0.59,1,0.3,0.66,1
0,0.506493506493506,0.11,0.17,0.45,0,0.8,0.14,1,0.52,0.86,0.92,0.49,1,0.16,0.83,1
0.04,0.961038961038961,0,0.51,0.18,0.08,0.68,0,1,0.36,0.91,0.81,0.44,1,0.11,0.68,1
0.21,0.831168831168831,0,0.38,0.26,0,0.67,0.06,1,0.41,0.92,0.95,0.52,1,0.21,0.65,1
0.24,0.948051948051948,0,0.68,0.11,0.23,0.49,0,0.86,0.23,1,0.68,0.74,1,0.42,0.72,1
0.42,0.714285714285714,0.02,0.6,0,0.09,0.48,0,0.91,0.29,1,0.78,0.55,1,0.16,0.71,1
0.16,1,0,0.56,0.21,0.15,0.62,0,1,0.22,0.97,0.69,0.62,0.98,0.25,0.82,1
0.24,0.519480519480519,0.08,0.43,0.36,0,0.86,0.11,1,0.61,0.68,1,0.14,0.91,0,0.42,1
0.28,1,0,0.56,0.15,0.06,0.65,0,1,0.38,0.92,0.9,0.43,0.99,0.07,0.63,1
0.13,1,0,0.62,0.12,0.21,0.53,0,0.94,0.19,1,0.6,0.75,0.96,0.32,0.97,1
0.28,1,0.05,0.7,0,0.27,0.44,0,0.98,0.23,1,0.64,0.65,1,0.19,0.89,1
0.22,0.974025974025974,0,0.6,0.17,0.19,0.62,0,1,0.25,0.96,0.68,0.62,1,0.21,0.86,1
0.29,0.935064935064935,0,0.63,0.04,0.19,0.52,0,0.96,0.23,1,0.68,0.66,1,0.16,0.87,1
0.47,1,0.14,0.69,0,0.31,0.27,0,0.77,0.13,1,0.48,0.86,0.86,0.38,0.98,1
0.54,0.896103896103896,0.13,0.72,0,0.31,0.31,0,0.79,0.17,1,0.55,0.85,0.95,0.37,1,1
0.49,1,0.15,0.8,0,0.37,0.22,0.01,0.67,0,1,0.31,1,0.75,0.62,0.92,1
0.15,0.714285714285714,0.02,0.43,0.2,0.05,0.69,0,1,0.34,0.92,0.73,0.53,0.99,0,1,1
0.51,1,0.12,0.82,0,0.36,0.24,0,0.7,0.09,1,0.46,0.85,0.88,0.4,0.88,1
0.98,0.584415584415584,0.72,1,0.25,0.83,0,0.39,0.27,0,0.77,0.04,1,0.47,0.95,0.83,1
0.35,1,0.04,0.69,0.05,0.3,0.42,0,0.92,0.24,1,0.63,0.6,0.93,0,0.78,1
0.42,1,0.08,0.74,0,0.28,0.31,0,0.74,0.08,1,0.45,0.89,0.88,0.49,0.95,1
0,0.766233766233766,0,0.42,0.17,0.06,0.68,0,1,0.31,0.96,0.69,0.64,1,0.17,0.93,1
0.27,0.935064935064935,0,0.62,0.09,0.2,0.57,0,1,0.27,0.98,0.7,0.61,1,0.08,0.85,1
0.99,0.727272727272727,0.59,1,0.18,0.78,0,0.35,0.3,0,0.77,0.04,1,0.45,0.94,0.88,1
0.27,0.623376623376623,0.17,0.6,0,0.21,0.35,0,0.77,0.23,1,0.6,0.88,1,0.44,0.91,1
0.33,0.701298701298701,0.09,0.4,0.26,0,0.76,0.08,1,0.46,0.87,0.89,0.36,1,0,0.69,1
0.3,0.87012987012987,0,0.56,0.02,0.18,0.46,0,0.87,0.28,1,0.66,0.78,1,0.21,1,1
0.23,0.727272727272727,0,0.46,0.06,0.05,0.53,0,0.89,0.29,1,0.71,0.67,1,0.25,0.83,1
0.26,0.61038961038961,0,0.38,0.14,0,0.65,0.04,0.93,0.4,1,0.79,0.6,1,0.21,0.74,1
0.07,0.753246753246753,0,0.58,0.14,0.08,0.67,0,1,0.42,0.91,0.94,0.39,1,0.16,0.55,1
0.98,0.428571428571429,0.83,1,0.33,0.97,0,0.56,0.01,0.09,0.54,0,1,0.25,1,0.67,1
0.58,1,0.19,0.74,0,0.32,0.27,0,0.76,0.25,1,0.65,0.74,0.99,0.18,0.85,1
1,0.402597402597403,0.78,1,0.3,0.92,0,0.48,0.14,0.01,0.66,0,0.99,0.4,0.84,0.79,1
0.45,1,0.07,0.61,0,0.1,0.6,0,1,0.43,0.96,0.93,0.38,0.96,0.15,0.48,1
0.41,1,0,0.74,0.09,0.26,0.49,0,0.93,0.22,1,0.69,0.61,0.98,0.1,0.91,1
0.17,0.662337662337662,0.02,0.33,0.25,0,0.75,0.22,1,0.59,0.96,0.99,0.4,1,0,0.71,1
0.33,0.766233766233766,0,0.48,0.02,0.05,0.52,0,0.92,0.31,1,0.74,0.6,1,0.09,0.83,1
0.21,0.74025974025974,0.08,0.35,0.35,0,0.77,0.07,1,0.45,0.77,0.88,0.37,1,0,0.76,1
0.27,0.844155844155844,0.09,0.62,0,0.18,0.42,0,0.83,0.3,1,0.73,0.69,1,0.19,0.81,1
0.49,1,0.14,0.71,0,0.24,0.33,0,0.73,0.08,1,0.45,0.83,0.89,0.44,0.95,1
0.44,1,0.21,0.73,0,0.35,0.12,0,0.68,0.06,1,0.39,0.93,0.77,0.44,0.9,1
0.26,1,0,0.58,0.05,0.11,0.55,0,0.97,0.28,1,0.75,0.56,0.97,0.17,0.68,1
0,0.909090909090909,0.24,0.56,0.49,0.21,0.8,0,1,0.35,0.83,0.81,0.52,1,0.23,0.91,1
0.63,0.961038961038961,0.17,0.91,0,0.54,0.15,0.17,0.59,0,0.94,0.25,1,0.64,0.86,1,1
0.29,1,0,0.62,0.01,0.18,0.5,0,0.96,0.27,1,0.69,0.54,0.95,0.02,0.8,1
0.52,1,0.15,0.72,0,0.32,0.24,0,0.69,0.08,1,0.4,0.92,0.81,0.49,0.89,1
0.86,0.38961038961039,0.9,0.92,0.36,1,0,0.62,0,0.16,0.52,0,1,0.27,1,0.66,1
0.19,1,0.1,0.46,0.29,0,0.75,0.15,1,0.58,0.65,0.92,0.19,0.85,0,0.4,1
0.23,0.857142857142857,0,0.52,0.11,0.14,0.6,0,0.96,0.3,1,0.7,0.63,1,0.11,0.92,1
1,0.311688311688312,0.92,0.98,0.39,1,0,0.64,0.04,0.15,0.55,0,0.98,0.31,0.95,0.76,1
0.29,0.792207792207792,0,0.54,0.15,0.08,0.63,0,1,0.32,0.91,0.79,0.48,1,0.03,0.81,1
0.29,0.753246753246753,0.06,0.54,0.22,0.07,0.76,0,1,0.45,0.87,0.93,0.34,1,0,0.64,1
0.18,0.909090909090909,0,0.67,0.08,0.24,0.54,0,1,0.25,0.98,0.69,0.59,1,0.05,0.86,1
0.54,1,0.18,0.69,0,0.3,0.27,0,0.72,0.18,1,0.54,0.84,0.91,0.34,0.93,1
0.25,0.350649350649351,0.17,0.11,0.58,0,0.9,0.27,1,0.65,0.8,0.99,0.36,1,0,0.75,1
0.29,1,0.05,0.66,0,0.26,0.35,0,0.81,0.18,1,0.56,0.83,0.93,0.33,0.96,1
0.19,1,0.21,0.99,0,0.49,0.09,0,0.72,0.04,1,0.5,0.73,0.95,0.07,0.9,1
0.33,0.74025974025974,0,0.47,0.13,0,0.74,0.08,1,0.54,0.79,1,0.29,0.76,0.25,0.26,1
0.24,0.818181818181818,0,0.45,0.17,0,0.66,0.02,1,0.35,0.88,0.82,0.44,1,0.02,0.78,1
1,0.311688311688312,0.85,0.86,0.43,1,0.07,0.73,0,0.28,0.31,0,0.7,0.22,0.78,0.61,1
0.86,0.896103896103896,0.3,1,0.01,0.69,0,0.3,0.32,0,0.85,0.15,1,0.51,0.86,0.89,1
0.17,0.896103896103896,0,0.5,0.11,0.07,0.66,0,1,0.35,0.96,0.78,0.49,1,0.09,0.69,1
0.43,0.714285714285714,0.03,0.49,0,0.09,0.57,0,0.98,0.3,1,0.7,0.6,1,0.39,0.69,1
0.4,1,0.07,0.73,0,0.34,0.23,0,0.74,0.06,1,0.4,0.89,0.77,0.46,0.95,1
0.14,0.220779220779221,0.19,0,0.58,0.11,0.85,0.42,1,0.81,0.7,1,0.3,0.86,0,0.59,1
0.31,0.779220779220779,0,0.52,0.06,0.1,0.49,0,0.87,0.23,1,0.65,0.79,1,0.47,0.73,1
0.36,1,0.08,0.7,0,0.27,0.28,0,0.68,0.1,0.96,0.44,1,0.84,0.61,0.86,1
0.83,1,0.32,0.99,0,0.68,0.02,0.3,0.33,0,0.82,0.12,1,0.48,0.88,0.86,1
0.34,0.753246753246753,0.06,0.42,0.22,0,0.7,0.1,1,0.48,0.92,0.91,0.42,1,0,0.73,1
0.3,0.948051948051948,0.05,0.58,0,0.16,0.38,0,0.8,0.17,1,0.56,0.8,0.93,0.36,1,1
0.65,0.87012987012987,0.24,0.9,0,0.44,0.19,0,0.67,0.06,1,0.44,0.91,0.91,0.44,1,1
0.19,1,0.08,0.57,0.21,0.18,0.66,0,1,0.29,0.79,0.66,0.3,0.78,0,0.47,1
0.56,1,0.15,0.71,0,0.29,0.34,0,0.79,0.21,1,0.62,0.75,0.97,0.26,0.83,1
0.37,0.792207792207792,0,0.53,0.07,0.11,0.64,0,1,0.35,1,0.78,0.5,1,0.07,0.69,1
0.22,0.623376623376623,0,0.35,0.28,0,0.72,0.08,1,0.45,0.96,0.9,0.54,1,0.16,0.75,1
0.42,0.688311688311688,0.27,0.3,0.55,0,0.9,0.3,1,0.77,0.65,1,0.25,0.79,0,0.4,1
0.42,1,0.2,0.61,0.2,0.2,0.62,0,1,0.25,0.96,0.66,0.49,0.86,0,0.67,1
0.17,0.636363636363636,0,0.37,0.18,0.02,0.56,0,0.9,0.2,1,0.58,0.79,0.93,0.42,1,1
0.48,1,0.08,0.73,0,0.31,0.29,0,0.78,0.16,1,0.54,0.79,0.91,0.33,0.79,1
0.26,1,0.12,0.55,0.19,0.11,0.67,0,1,0.36,0.79,0.75,0.26,0.79,0,0.39,1
0.13,0.844155844155844,0.05,0.45,0.26,0,0.73,0.07,1,0.49,0.85,0.93,0.37,1,0,0.7,1
0.55,0.948051948051948,0.14,0.68,0,0.32,0.24,0,0.77,0.17,1,0.52,0.96,0.89,0.49,1,1
0.11,1,0,0.6,0.01,0.19,0.45,0,0.89,0.26,1,0.65,0.65,0.95,0.13,0.82,1
0.75,0.857142857142857,0.29,0.97,0,0.63,0.02,0.24,0.45,0,0.89,0.23,1,0.62,0.85,1,1
0.32,1,0.13,0.85,0,0.4,0.27,0,0.88,0.1,1,0.55,0.74,0.96,0.14,0.99,1
0.55,1,0.15,0.89,0,0.39,0.23,0,0.69,0.06,1,0.44,0.9,0.92,0.47,0.91,1
0.23,0.818181818181818,0.09,0.42,0.16,0,0.67,0.12,1,0.5,0.99,0.92,0.43,1,0,0.7,1
0.12,0.623376623376623,0,0.26,0.48,0,0.97,0.36,1,0.82,0.42,1,0.04,0.6,0.05,0.15,1
0.47,0.987012987012987,0.11,0.74,0,0.31,0.3,0,0.75,0.06,1,0.42,0.89,0.85,0.49,1,1
0.45,0.987012987012987,0.05,0.77,0,0.3,0.34,0,0.79,0.19,1,0.62,0.74,1,0.25,1,1
0.32,0.974025974025974,0.12,0.54,0.24,0.05,0.71,0,1,0.41,0.91,0.89,0.43,1,0,0.77,1
0.06,0.805194805194805,0,0.41,0.24,0,0.69,0.07,1,0.44,0.85,0.88,0.4,1,0.03,0.71,1
0.44,1,0.11,0.69,0,0.3,0.27,0,0.79,0.17,1,0.53,0.8,0.89,0.24,0.91,1
0.3,0.753246753246753,0.02,0.67,0,0.25,0.33,0,0.74,0.26,1,0.63,0.88,1,0.37,0.89,1
0.36,1,0,0.73,0.01,0.28,0.41,0,0.89,0.17,1,0.61,0.74,0.98,0.21,0.94,1
0.19,1,0,0.61,0.1,0.2,0.53,0,0.93,0.25,1,0.66,0.67,0.98,0.19,0.87,1
0.54,0.831168831168831,0.14,0.56,0,0.17,0.4,0,0.79,0.32,1,0.7,0.74,1,0.28,0.73,1
0.19,0.792207792207792,0.01,0.43,0.26,0,0.85,0.01,1,0.46,0.74,0.9,0.16,1,0,0.58,1
0.47,0.805194805194805,0.12,0.75,0,0.34,0.26,0,0.74,0.08,1,0.44,0.92,0.85,0.47,1,1
0.11,0.87012987012987,0,0.41,0.31,0,0.82,0,1,0.46,0.77,0.92,0.3,1,0.03,0.58,1
0.42,0.818181818181818,0.24,0.44,0.36,0,0.82,0.03,1,0.48,0.86,0.92,0.34,1,0,0.63,1
0.16,0.675324675324675,0,0.3,0.27,0,0.71,0.13,1,0.49,0.96,0.95,0.52,1,0.24,0.65,1
0.29,1,0,0.68,0.09,0.23,0.47,0,0.9,0.1,1,0.54,0.73,0.91,0.3,0.97,1
0.17,0.844155844155844,0.03,0.64,0.06,0.21,0.6,0,1,0.34,1,0.76,0.48,1,0,0.78,1
0.13,0.922077922077922,0,0.52,0.16,0.11,0.66,0,1,0.32,0.9,0.74,0.48,1,0.05,0.78,1
0.41,0.636363636363636,0.07,0.5,0,0.07,0.46,0,0.82,0.34,1,0.76,0.59,1,0.15,0.76,1
0.11,0.675324675324675,0.04,0.45,0.21,0.01,0.81,0,1,0.43,0.88,0.87,0.29,1,0,0.67,1
0.56,1,0.27,0.79,0,0.39,0.12,0,0.66,0.15,1,0.51,0.93,0.93,0.38,0.93,1
0.19,1,0,0.61,0.03,0.23,0.48,0,0.97,0.27,1,0.66,0.62,0.97,0.1,0.81,1
