"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","label"
0.18,0.702127659574468,0.68,0.49,0.65,0.13,0,0,0.21,0.426829268292683,0.63,0.67,1,1,0.37,0.84,1
0,0.861702127659574,0.65,0.67,1,0.32,0.78,0,0.4,0.365853658536585,0.6,0.66,0.8,1,0.04,0.94,1
0.7,0.978723404255319,0,0.89,0.6,0.61,1,0.26,0.49,0,0.12,0.31,0.46,0.68,0.81,1,1
0.57,0.872340425531915,0.04,1,0,0.63,0.63,0.33,1,0,0.28,0.14,0.49,0.52,0.91,0.87,1
1,0.968085106382979,0.26,1,0.66,0.6,0.89,0.18,0.08,0,0,0.31,0.62,0.65,0.77,0.98,1
0.38,0.957446808510638,0.4,0.57,0.61,0.16,0.05,0,0,0.439024390243902,0.5,0.68,1,1,0.56,0.96,1
1,0.808510638297872,0.29,0.97,0.14,0.62,0.6,0.22,0,0,0.27,0.39,0.99,0.72,0.77,1,1
1,0.765957446808511,0.64,1,0.44,0.72,0.52,0.35,0.44,0,0,0.02,0.18,0.36,0.67,0.56,1
0,0.914893617021277,0.52,0.62,1,0.32,0.79,0,0.15,0.121951219512195,0.42,0.42,0.82,0.74,0.61,1,1
0.77,0.957446808510638,0,1,0.21,0.61,0.9,0.3,0.62,0,0.12,0.24,0.56,0.62,1,1,1
0.82,0.712765957446808,0.74,1,0.32,0.75,0.73,0.38,0.78,0,0,0.02,0.34,0.33,1,0.6,1
0.11,1,0.16,0.66,0.27,0.32,0,0,0.14,0.341463414634146,0.64,0.59,1,0.92,0.39,0.97,1
1,0.574468085106383,0.82,1,0.22,0.89,0.33,0.44,0.47,0,0,0.01,0.26,0.42,0.93,0.62,1
0.43,0.765957446808511,0.68,0.4,0.55,0.01,0,0,0.18,0.451219512195122,0.65,0.65,1,0.99,0.45,1,1
0.82,0.936170212765957,0.18,1,0.28,0.65,0.68,0.3,0.34,0,0,0.24,0.47,0.56,1,0.86,1
0.67,0.914893617021277,0,0.93,0.16,0.57,1,0.29,0.78,0,0.14,0.25,0.43,0.64,0.67,1,1
0.19,0.627659574468085,0.68,0.37,0.56,0,0,0.05,0.36,0.48780487804878,0.85,0.71,1,1,0.36,0.8,1
0.43,0.925531914893617,0.23,0.65,0.55,0.27,0.21,0,0,0.402439024390244,0.48,0.64,1,0.93,0.45,1,1
0.18,0.585106382978723,0.51,0.37,0.44,0,0,0.13,0.33,0.585365853658537,0.84,0.79,1,1,0.35,0.75,1
0.3,0.978723404255319,0.3,0.76,0.72,0.38,0.6,0,0,0.134146341463415,0.44,0.48,1,0.83,0.49,1,1
0.54,0.957446808510638,0.33,0.71,0.73,0.34,0.3,0,0,0.353658536585366,0.49,0.65,1,1,0.31,0.98,1
0.87,0.936170212765957,0.47,0.82,0.96,0.43,0.82,0,0,0.0487804878048781,0.29,0.43,1,0.74,0.97,1,1
0.86,0.702127659574468,0.35,1,0,0.67,0.68,0.38,1,0.0121951219512195,0.22,0,0.43,0.43,0.92,0.82,1
0.5,1,0.13,0.8,0.76,0.54,1,0.16,0.4,0,0.37,0.42,0.53,0.84,0,0.98,1
0.8,0.978723404255319,0,0.95,0.55,0.68,1,0.34,0.52,0,0,0.24,0.31,0.64,0.29,1,1
0.59,0.936170212765957,0.08,1,0.17,0.65,0.9,0.36,0.76,0,0,0.1,0.48,0.46,1,0.83,1
0,0.925531914893617,0.55,0.63,0.98,0.29,0.72,0,0.47,0.329268292682927,0.93,0.61,1,1,0.34,0.99,1
0.54,0.914893617021277,0,1,0.16,0.65,0.66,0.35,0.72,0,0.22,0.15,0.56,0.51,1,0.84,1
0,0.776595744680851,0.61,0.54,1,0.21,0.61,0,0.43,0.414634146341463,0.82,0.69,0.82,1,0,0.92,1
1,0.617021276595745,0.98,1,0.51,0.78,0.52,0.39,0.48,0,0,0.04,0.31,0.38,0.95,0.57,1
0.78,0.936170212765957,0.03,1,0.22,0.66,1,0.35,0.62,0,0,0.25,0.44,0.66,0.41,0.96,1
0.73,0.893617021276596,0,1,0.02,0.65,0.57,0.3,0.2,0,0.02,0.34,0.59,0.69,1,0.98,1
0.44,0.659574468085106,0.62,0.4,1,0.02,0,0,0.25,0.463414634146341,0.98,0.71,0.96,1,0.06,0.73,1
1,0.904255319148936,0,0.91,0.41,0.6,0.92,0.25,0.2,0,0,0.29,0.55,0.64,0.88,1,1
0,1,0.4,0.68,0.79,0.35,0.72,0,0.49,0.280487804878049,0.74,0.59,1,0.94,0.43,0.86,1
0.29,0.872340425531915,0.71,0.73,1,0.33,0.43,0,0,0.304878048780488,0.39,0.64,0.94,1,0.35,0.94,1
0.23,0.829787234042553,0.28,0.57,0.71,0.22,0,0,0.06,0.402439024390244,0.69,0.66,1,1,0.02,0.9,1
0.82,0.946808510638298,0,0.83,0.62,0.54,1,0.2,0.37,0,0.49,0.35,0.89,0.7,0.88,1,1
0.34,0.75531914893617,0.79,0.59,1,0.23,0.28,0,0,0.390243902439024,0.38,0.68,0.93,1,0.31,0.87,1
0.53,1,0.27,0.65,0.97,0.33,0.82,0,0.27,0.24390243902439,0.7,0.58,1,0.97,0,0.91,1
1,0.797872340425532,0.37,1,0,0.71,0.49,0.36,0.71,0,0.18,0.22,0.51,0.59,0.9,0.93,1
0.25,0.914893617021277,0.13,0.64,0.52,0.3,0.08,0,0,0.414634146341463,0.46,0.68,1,1,0.1,0.89,1
1,0.904255319148936,0.33,1,0.07,0.73,0.76,0.39,0.67,0,0,0.25,0.48,0.68,0.91,0.94,1
0.94,0.904255319148936,0.32,0.81,1,0.44,0.91,0,0.08,0.219512195121951,0.45,0.6,0.98,1,0,1,1
1,0.968085106382979,0.23,1,0.14,0.67,0.65,0.34,0.43,0,0,0.26,0.39,0.62,0.93,0.96,1
0.07,0.75531914893617,0.54,0.48,0.76,0.1,0.24,0,0.49,0.439024390243902,1,0.69,0.8,1,0,0.84,1
0.63,0.957446808510638,0.03,1,0.26,0.61,0.54,0.21,0.09,0,0,0.28,0.5,0.56,1,0.84,1
0.65,1,0,0.89,0.67,0.6,1,0.24,0.38,0,0.29,0.38,0.55,0.78,0.03,0.99,1
0.16,0.808510638297872,0.51,0.5,1,0.17,0.13,0,0,0.390243902439024,0.6,0.65,0.89,1,0.16,0.84,1
0.88,0.808510638297872,0.39,1,0.04,0.68,1,0.35,0.84,0,0,0.22,0.49,0.62,0.84,0.93,1
0.6,1,0.2,0.91,0.32,0.52,0.45,0.12,0,0,0.05,0.35,0.53,0.54,1,0.73,1
0,0.904255319148936,0.15,0.56,0.44,0.22,0.15,0,0.36,0.414634146341463,0.82,0.67,1,1,0.05,0.95,1
0.89,0.659574468085106,0.81,1,0.34,0.8,0.34,0.4,0.3,0,0,0.08,0.38,0.42,1,0.59,1
0.75,1,0.25,0.84,0.55,0.49,0.63,0.14,0,0,0.03,0.21,0.58,0.46,1,0.77,1
0.94,1,0.08,0.82,0.79,0.46,0.99,0.04,0,0,0.15,0.41,1,0.72,0.47,0.96,1
0.31,1,0,0.74,0.52,0.36,0.48,0,0,0.219512195121951,0.52,0.56,1,0.94,0.19,0.94,1
0.89,0.819148936170213,0.59,1,0.41,0.63,0.59,0.23,0.2,0,0,0.29,0.49,0.54,1,0.73,1
0.82,1,0.24,0.94,0.52,0.46,0.75,0,0,0.158536585365854,0.38,0.56,1,0.92,0.64,0.99,1
0.72,0.904255319148936,0.29,0.94,0.52,0.47,0.61,0,0,0.207317073170732,0.45,0.56,1,0.93,0.45,1,1
0.78,1,0.37,0.99,0.58,0.59,0.74,0.2,0.19,0,0,0.28,0.51,0.55,1,0.8,1
1,0.840425531914894,0.32,1,0,0.67,0.56,0.34,0.68,0,0.23,0.24,0.71,0.59,0.61,0.84,1
0.14,0.648936170212766,0.44,0.47,0.44,0.09,0,0,0.23,0.439024390243902,0.63,0.68,1,1,0.44,0.88,1
0.97,0.638297872340426,1,1,0.53,0.84,0.59,0.43,0.5,0.0487804878048781,0,0,0.25,0.36,0.83,0.57,1
1,0.914893617021277,0.57,1,0.48,0.66,0.53,0.3,0.28,0,0,0.2,0.34,0.48,0.85,0.61,1
0.76,0.638297872340426,0.82,1,0,0.88,0.49,0.53,0.97,0.182926829268293,0.32,0,0.38,0.39,1,0.72,1
0.9,0.776595744680851,0.7,1,0,0.74,0.51,0.37,1,0,0.22,0.1,0.56,0.5,0.79,0.87,1
0.8,0.925531914893617,0,1,0.07,0.62,0.78,0.34,0.64,0,0,0.2,0.56,0.56,1,0.9,1
1,0.797872340425532,0.62,1,0.35,0.72,0.46,0.35,0.39,0,0,0.14,0.34,0.44,0.94,0.57,1
1,0.521276595744681,0.77,1,0,0.88,0.56,0.48,0.9,0,0.15,0.01,0.49,0.5,0.98,0.81,1
0,0.797872340425532,0.5,0.53,1,0.25,0.69,0,0.28,0.292682926829268,0.44,0.54,0.78,0.84,0.39,1,1
0.07,0.585106382978723,0.49,0.36,0.46,0,0,0.06,0.3,0.48780487804878,0.77,0.71,1,1,0.31,0.83,1
0.82,0.893617021276596,0.5,0.66,1,0.3,0.4,0,0.18,0.329268292682927,0.72,0.62,1,1,0,0.99,1
0.14,0.829787234042553,0.43,0.52,0.44,0.12,0,0,0.19,0.463414634146341,0.59,0.69,1,1,0.57,0.98,1
0.3,0.808510638297872,0,0.7,0.42,0.34,0,0,0.18,0.414634146341463,0.8,0.67,1,1,0.08,0.82,1
1,0.787234042553192,0.73,1,0.68,0.62,0.69,0.22,0.27,0,0,0.29,0.45,0.5,0.93,0.63,1
1,0.74468085106383,0.52,1,0,0.71,0.53,0.37,0.64,0,0.37,0.23,0.75,0.59,0.88,0.85,1
0.73,0.968085106382979,0.43,1,0.49,0.55,0.42,0.1,0,0,0.06,0.42,0.56,0.6,1,0.79,1
0.46,1,0,1,0.07,0.61,0.63,0.3,0.48,0,0.08,0.28,0.5,0.64,1,0.98,1
0.84,1,0.16,0.87,0.88,0.59,1,0.23,0.19,0,0,0.31,0.39,0.67,0.21,0.96,1
0,0.946808510638298,0.32,0.69,0.68,0.34,0.45,0,0.3,0.304878048780488,0.7,0.59,1,0.95,0.3,1,1
0.43,0.861702127659574,0.43,0.51,0.47,0.14,0,0,0.29,0.402439024390244,0.71,0.63,1,0.96,0.45,1,1
0.77,0.829787234042553,0.48,0.72,0.68,0.33,0.38,0,0,0.207317073170732,0.5,0.48,1,0.79,0.64,1,1
1,1,0.29,0.98,0.39,0.65,0.88,0.34,0.81,0.0121951219512195,0,0,0.27,0.34,0.84,0.62,1
1,0.617021276595745,0.96,1,0.49,0.79,0.75,0.4,0.57,0,0,0.15,0.46,0.45,0.97,0.69,1
0.61,0.925531914893617,0.51,0.73,0.71,0.35,0.4,0,0,0.292682926829268,0.44,0.58,1,0.88,0.51,1,1
0.91,1,0.36,0.74,0.52,0.38,0.52,0,0,0.109756097560976,0.55,0.43,1,0.78,0.91,0.75,1
0.6,0.936170212765957,0.4,0.72,0.97,0.36,0.93,0,0,0.182926829268293,0.3,0.52,1,0.86,0.37,1,1
0,0.648936170212766,0.46,0.6,0.61,0.23,0.24,0,0.35,0.439024390243902,0.72,0.67,1,1,0.45,0.85,1
0.66,1,0.11,0.88,0.38,0.45,0.66,0.01,0,0,0.47,0.4,1,0.78,0.51,0.88,1
0.45,0.98936170212766,0.29,0.73,0.72,0.36,0.49,0,0,0.280487804878049,0.45,0.59,1,0.92,0.39,1,1
0.33,0.797872340425532,0.56,0.52,0.74,0.15,0,0,0.1,0.414634146341463,0.64,0.66,1,1,0.24,0.89,1
0.93,1,0.53,0.92,0.6,0.49,0.56,0.08,0,0,0.11,0.35,0.62,0.57,1,0.84,1
0.07,1,0.15,0.64,0.28,0.27,0,0,0.07,0.414634146341463,0.67,0.63,1,0.94,0.2,0.91,1
0.16,0.872340425531915,0,0.68,0.63,0.38,0.84,0,0.22,0.182926829268293,0.57,0.58,1,0.99,0.58,1,1
0.25,0.840425531914894,0.16,0.59,0.43,0.22,0,0,0.22,0.414634146341463,0.73,0.66,1,1,0.25,0.89,1
0.68,0.829787234042553,0,1,0.02,0.65,0.97,0.35,1,0,0.11,0.16,0.52,0.58,0.74,0.98,1
0.84,0.872340425531915,0.07,1,0.11,0.65,0.66,0.31,0.33,0,0,0.32,0.61,0.65,1,0.88,1
1,0.74468085106383,0.7,1,0,0.73,0.64,0.38,0.73,0,0.17,0.23,0.83,0.58,0.79,0.88,1
1,0.851063829787234,0.15,1,0,0.7,0.98,0.37,0.81,0,0.35,0.26,0.92,0.65,0.81,0.93,1
1,0.957446808510638,0.32,1,0.43,0.66,0.93,0.32,0.58,0,0,0.2,0.22,0.59,0.64,0.94,1
0.88,0.925531914893617,0.02,1,0.22,0.66,1,0.37,0.75,0,0,0.11,0.28,0.52,0.88,0.86,1
0.45,0.861702127659574,0.56,0.67,0.51,0.25,0,0,0.05,0.426829268292683,0.53,0.68,1,1,0.47,0.98,1
0.86,0.840425531914894,0.4,1,0.33,0.67,1,0.34,0.98,0,0,0.18,0.29,0.53,0.98,0.86,1
1,0.946808510638298,0.4,1,0.31,0.63,0.73,0.29,0.45,0,0,0.17,0.45,0.49,0.94,0.81,1
0.65,0.819148936170213,0.24,1,0.18,0.71,0.79,0.37,0.78,0,0,0.22,0.44,0.59,1,0.92,1
0.93,1,0.49,0.75,0.69,0.37,0.62,0,0,0.024390243902439,0.38,0.38,1,0.69,0.67,0.87,1
0.57,0.925531914893617,0,0.71,0.61,0.42,1,0.06,0.31,0,0.4,0.42,0.71,0.82,0.21,1,1
1,0.765957446808511,0.64,1,0,0.75,0.57,0.37,0.46,0,0.24,0.31,0.82,0.68,1,0.98,1
0.83,0.904255319148936,0.02,1,0.21,0.67,0.77,0.36,0.62,0,0,0.17,0.42,0.54,1,0.87,1
1,0.957446808510638,0.38,1,0.48,0.69,0.85,0.36,0.65,0.024390243902439,0,0,0.33,0.28,0.86,0.53,1
0.1,0.98936170212766,0.34,0.69,1,0.36,0.83,0,0.07,0.231707317073171,0.31,0.56,0.72,0.92,0,1,1
0,0.904255319148936,0.3,0.6,1,0.3,1,0,0.22,0.280487804878049,0.43,0.54,0.96,0.85,0.26,1,1
1,0.787234042553192,0.38,1,0.06,0.65,0.91,0.39,0.82,0,0,0.16,0.48,0.53,1,0.89,1
0.75,0.702127659574468,0.23,1,0.4,0.65,0.98,0.32,0.67,0,0,0.17,0.48,0.52,1,0.83,1
0.94,0.968085106382979,0,0.9,0.6,0.56,1,0.18,0.29,0,0.32,0.38,0.85,0.74,0.51,1,1
0.44,0.904255319148936,0.2,0.83,0.94,0.48,1,0.04,0,0,0.11,0.45,0.67,0.87,0.07,1,1
0,0.648936170212766,0.41,0.4,0.48,0,0.09,0,0.4,0.463414634146341,0.83,0.72,1,1,0.35,0.79,1
0.11,1,0.49,0.67,1,0.35,0.93,0,0.49,0.195121951219512,0.69,0.53,0.78,0.9,0,0.89,1
1,0.787234042553192,0.66,1,0.34,0.71,0.29,0.35,0.15,0,0,0.19,0.41,0.45,0.97,0.58,1
0.35,0.574468085106383,0.76,0.44,0.56,0,0,0.03,0.4,0.536585365853659,1,0.8,0.91,1,0.25,0.68,1
0.53,1,0.02,0.77,0.66,0.46,1,0.1,0.17,0,0,0.33,0.68,0.62,0.66,0.98,1
0.85,0.797872340425532,0.44,1,0.28,0.68,0.68,0.34,0.68,0,0,0.09,0.5,0.4,1,0.72,1
0.8,1,0.31,0.87,0.78,0.45,0.87,0,0,0.024390243902439,0.33,0.45,1,0.83,0.36,0.79,1
0.04,0.670212765957447,0.57,0.5,0.46,0.06,0,0,0.46,0.48780487804878,1,0.77,0.82,1,0.05,0.72,1
0.87,1,0.49,0.88,0.5,0.46,0.42,0.06,0,0,0.1,0.36,0.58,0.51,1,0.75,1
0.86,0.680851063829787,0.7,1,0.28,0.79,0.42,0.39,0.3,0,0,0.16,0.41,0.46,1,0.62,1
0.77,0.808510638297872,0.48,1,0.31,0.73,1,0.38,0.85,0,0,0.22,0.61,0.57,0.97,0.92,1
1,0.98936170212766,0.32,1,0.23,0.64,0.93,0.33,0.75,0,0,0.21,0.39,0.58,0.79,0.94,1
0.72,0.936170212765957,0.14,0.85,0.53,0.44,0.63,0.01,0,0,0.47,0.38,1,0.75,0.39,1,1
0.83,0.893617021276596,0,1,0.34,0.67,1,0.34,0.7,0,0.04,0.24,0.45,0.61,0.74,0.9,1
0.71,0.797872340425532,0.02,0.86,0.65,0.45,1,0,0,0.024390243902439,0.2,0.5,0.87,0.91,0.38,1,1
0.65,1,0.04,0.79,0.73,0.52,1,0.17,0.31,0,0,0.35,0.49,0.68,0.69,0.97,1
0.89,0.712765957446808,0.78,1,0.25,0.72,0.71,0.36,0.69,0,0,0.19,0.54,0.53,1,0.86,1
0.66,0.957446808510638,0.66,0.77,0.71,0.32,0.33,0,0,0.378048780487805,0.49,0.64,1,0.96,0.48,1,1
0.78,0.808510638297872,0.26,1,0,0.69,0.77,0.36,0.66,0,0.07,0.24,0.7,0.62,1,0.95,1
0.97,0.723404255319149,0.79,1,0.37,0.74,0.59,0.35,0.35,0,0,0.19,0.41,0.52,1,0.71,1
0.42,0.734042553191489,0.62,0.57,1,0.25,0.42,0,0,0.317073170731707,0.33,0.6,0.76,0.92,0.42,1,1
0,0.574468085106383,0.63,0.39,0.57,0,0.22,0.1,0.54,0.573170731707317,1,0.82,0.91,1,0.23,0.75,1
0.86,0.808510638297872,0.46,1,0.43,0.66,0.86,0.32,0.63,0,0,0.12,0.46,0.45,1,0.75,1
0.93,0.797872340425532,0.43,1,0.22,0.69,0.63,0.36,0.6,0,0,0.02,0.33,0.31,1,0.47,1
0.35,1,0.27,0.71,0.65,0.36,0.48,0,0,0.231707317073171,0.44,0.52,1,0.83,0.56,0.95,1
0.84,0.585106382978723,1,1,0.43,0.96,0.33,0.49,0.34,0,0,0.09,0.31,0.5,0.9,0.69,1
0.74,1,0.43,0.73,0.94,0.38,1,0,0.51,0.0975609756097561,0.79,0.46,0.91,0.84,0,0.88,1
0.3,0.819148936170213,0.65,0.53,0.91,0.13,0.11,0,0,0.414634146341463,0.67,0.64,1,1,0.22,0.97,1
0.81,1,0.06,0.97,0.38,0.62,1,0.3,0.58,0,0,0.22,0.42,0.61,0.96,0.96,1
0.84,1,0.54,0.77,0.58,0.4,0.48,0.05,0,0,0.12,0.28,0.6,0.44,1,0.65,1
1,0.75531914893617,0.7,1,0.33,0.75,0.31,0.36,0.17,0,0,0.17,0.39,0.45,0.93,0.62,1
0.52,1,0.14,0.74,0.14,0.37,0,0,0.11,0.365853658536585,0.57,0.61,1,0.94,0.41,1,1
1,0.819148936170213,0.3,1,0,0.72,0.52,0.38,0.59,0,0.3,0.16,0.64,0.54,0.71,0.88,1
1,0.808510638297872,0.51,1,0,0.72,0.56,0.37,0.78,0,0.36,0.12,0.68,0.51,0.92,0.85,1
0.78,0.702127659574468,0.6,1,0,0.72,0.56,0.37,1,0,0.31,0.03,0.57,0.43,0.95,0.83,1
0.71,1,0,0.88,0.51,0.58,1,0.26,0.47,0,0.02,0.25,0.62,0.55,0.89,0.91,1
1,0.765957446808511,0.52,1,0.17,0.76,0.86,0.39,0.72,0,0,0.25,0.6,0.64,0.84,0.92,1
0.17,0.98936170212766,0.07,0.62,0.29,0.25,0.12,0,0,0.439024390243902,0.59,0.68,1,1,0.15,0.85,1
0.05,0.776595744680851,0.32,0.48,0.32,0.07,0,0,0.31,0.451219512195122,0.78,0.68,1,1,0.41,0.77,1
0.71,0.840425531914894,0.4,1,0.43,0.59,0.46,0.18,0.04,0,0,0.33,0.56,0.48,1,0.69,1
0.28,0.797872340425532,0.71,0.63,1,0.26,0.32,0,0,0.341463414634146,0.42,0.64,0.85,1,0.12,0.87,1
0.3,0.904255319148936,0.51,0.64,0.61,0.25,0.06,0,0,0.414634146341463,0.49,0.67,1,1,0.43,0.95,1
0,0.882978723404255,0.44,0.66,0.63,0.3,0.36,0,0.34,0.414634146341463,0.68,0.67,1,1,0.53,0.95,1
0.93,0.829787234042553,0.41,1,0.36,0.65,0.9,0.33,0.71,0,0,0.07,0.53,0.39,1,0.74,1
0.76,0.861702127659574,0.38,1,0.45,0.64,0.51,0.23,0.15,0,0,0.25,0.51,0.42,1,0.62,1
0.89,0.904255319148936,0.34,1,0.39,0.66,0.74,0.31,0.49,0,0,0.19,0.46,0.49,1,0.76,1
0.18,0.829787234042553,0.06,0.71,0.67,0.37,0.38,0,0,0.329268292682927,0.51,0.64,1,1,0.17,0.79,1
0,0.904255319148936,0.4,0.58,0.62,0.22,0.22,0,0.22,0.426829268292683,0.69,0.67,1,1,0.18,0.91,1
1,0.829787234042553,0.42,1,0,0.72,0.39,0.36,0.75,0,0.32,0.16,0.63,0.55,0.69,0.91,1
0.52,0.851063829787234,0.6,0.5,0.5,0.14,0,0,0.27,0.390243902439024,0.73,0.61,1,0.94,0.4,1,1
0.94,0.925531914893617,0.06,1,0.17,0.69,1,0.43,0.79,0,0,0.17,0.17,0.63,0.88,0.95,1
0.61,1,0,0.84,0.51,0.6,1,0.33,0.72,0,0.16,0.17,0.41,0.53,0.87,0.84,1
0.73,0.819148936170213,0.18,1,0,0.67,0.72,0.34,1,0,0.06,0.16,0.37,0.54,0.7,0.88,1
0.49,0.882978723404255,0.71,0.59,0.98,0.23,0.38,0,0.18,0.402439024390244,0.6,0.67,1,1,0,0.94,1
0.86,0.946808510638298,0.09,0.96,0.27,0.61,1,0.31,0.64,0,0,0.24,0.55,0.61,0.93,1,1
0.5,0.819148936170213,0.74,0.47,0.9,0,0.41,0.04,0.59,0.597560975609756,1,0.85,0.47,1,0,0.71,1
0.91,0.936170212765957,0.13,0.83,0.67,0.52,1,0.18,0.16,0,0,0.33,0.36,0.68,0.48,1,1
1,0.712765957446808,0.77,1,0.31,0.8,0.31,0.4,0.29,0,0,0.14,0.35,0.46,0.9,0.62,1
0.35,0.680851063829787,0.75,0.47,0.75,0.1,0,0,0.18,0.439024390243902,0.68,0.68,1,1,0.23,0.79,1
0.08,0.648936170212766,0.51,0.37,0.22,0,0.09,0.24,0.53,0.707317073170732,1,0.92,0.59,1,0,0.74,1
1,0.797872340425532,0.22,1,0,0.67,0.59,0.33,0.47,0,0.28,0.29,0.87,0.64,0.66,0.89,1
0.77,0.797872340425532,0.14,1,0.23,0.66,0.79,0.34,0.67,0,0,0.14,0.47,0.48,1,0.8,1
0.95,1,0.54,0.94,0.67,0.54,0.61,0.14,0.15,0,0,0.38,0.46,0.58,1,0.72,1
